Title,Category,Date,Content,Url
2021-2학기 연구논문/작품 2차 재심사 결과 및 보고서 제출 안내,[학사],2021-12-20,20212학기 연구논문작품 2차 재심사 결과 및 보고서 제출 안내1 2차 재심사 결과 확인첨부파일 참고  2 보고서 제출가 제출기한 20211227월 오전 11시까지 기한 엄수나 내용 및 제출 첨부파일에 보완 및 추가 해야하는 부분을 작성했으니 참고하여 준비하시기 바랍니다 제출 방법 shin32skkuedu 이메일 제출3 문의 shin32skkuedu  0312994100,https://sw.skku.edu/sw/notice.do?mode=view&articleNo=152588
[RIT / Security Lab] Faculty at Rochester Institute of Technology invites applications for PhD fellowships,[취업],2021-12-17,RIT  Security Lab Faculty at Rochester Institute of Technology invites applications for PhD fellowshipsFaculty at Rochester Institute of Technology invites applications for PhD fellowships starting fall 2022 The PhD fellowships are fully fundedWe are looking for selfmotivated graduate students who are interested in conducting research on data security and electronic waste The project is a collaboration between RITs Institute for Sustainability and College of Computing and Information Sciences and is supported by a grant from the National Science Foundation The goal of the project is to understand data vulnerabilities of electronic devices while used and at endoflife and to better manage data for improved security and increased reuse For a set of InternetofThings and other home consumer electronics consumers are surveyed on privacy and endofuse behaviors Personally Identifiable Information stored on different devices is assessed and analyzed for privacy risk The usability of data wiping protocols is evaluated to clarify how easy and effective it is to remove personal data from different devices The results from these activities leads to construction of a model predicting security and endofuse behaviors for different consumer groups This model is used to suggest effective interventions to improve privacy and sustainability outcomes eg improving the usability of wiping protocols or educating consumersSuccessful applicants should hold at least a bachelors degree an MS degree in addition andor prior research experience is desirable Good speaking and written English are required Previous experience andor documented knowledge in one or more of the following areas are highly recommended to applyMachine Learning andor other data analytic methods to predict behaviors Survey design and analysisCybersecurity andor penetration testingWaste management in particular for electronic wasteMore information on the project is available at  More information on the RIT faculty investigators can be found at  and  If you are interested in the position please contact Dr Eric Williams exwgisritedu and Dr Tae Oh thoicsritedu  and provide a curriculum vitae and brief explanation of educational and past experiences relevant to this position Formal applications to RIT are due January 15 for full consideration,https://sw.skku.edu/sw/notice.do?mode=view&articleNo=152587
[(주)파인원커뮤니케이션즈] 공채 신입/경력 사원 모집,[취업],2021-12-16,안녕하세요주파인원커뮤니케이션즈입니다개발자가 행복한 기업 개발자의 정년이 없는 기업2022개발직 신입 공채를 진행하고자 하오니 우수한인재의 많은 지원 바랍니다1 지원방식 택1 잡코리아파인원커뮤니케이션즈 사람인3 모집분야4 전형절차5 혜택 및 복지6 근무환경 및 제출 서류,https://sw.skku.edu/sw/notice.do?mode=view&articleNo=152586
[누비랩]  정규직 및 인턴 모집,[취업],2021-12-16,누비랩 정규직 및 인턴 모집주누비랩에서 정규직 및 인턴 등 동료를 모집하고 있습니다아래 링크에서 회사 소개 및 모집 관련 정보가 상세히 설명되어 있습니다누비랩은 현대차 그룹 연구원 출신들이 창업한 회사로음식물쓰레기를 줄이기 위한 AI기술을 연구개발하고 있습니다사업 모델의 중요성과 기술의 우수성을 인정 받아 최근에는 네이버 등에서 투자를 유치하였습니다투자 유치 관련 링크뚜렷한 비전과 높은 기술력 그리고 활기찬 에너지를 가지고 있는 스타트업입니다실생활사회적 문제를 해결하는 AI 기술을 연구개발 해 보고 싶으신 분들스타트업의 열정적인 분위기 속에서 일해보시고 싶으신 분들의 많은 관심을 부탁드립니다,https://sw.skku.edu/sw/notice.do?mode=view&articleNo=152585
[인공지능혁신공유대학사업단]SKKU AI+Metaverse Exhibition 메타버스 전시 안내,[학사],2021-12-14,성균관대학교 인공지능혁신공유대학사업단에서는 인공지능을 활용한 콘텐츠를 메타버스로 제작하여 전시를 개최하였습니다 성균관대 재학생 및 교내외 관심있는 분들의 많은 참여 부탁드립니다 전시명  SKKU AIMetaverse Exhibition 일시  2021년 12월 7일화 12월 31일금 대상  성균관대학교 학부 재학생 및 메타버스에 관심이 많은 모든 분  메타버스 전시 참여방법  아래 링크를 통해 메타버스 전시에 입장하실 수 있습니다 메타버스 전시 웹사이트   주최  인공지능혁신공유대학사업단 문의처  인공지능혁신공유대학사업단 027401633 aicossskkuedu,https://sw.skku.edu/sw/notice.do?mode=view&articleNo=152584
[채용공고] (주)아이디스,[취업],2021-12-10,모집 기간128수1220월 오전 1100모집 직무 개발직군 SW개발 지능형 영상인식석사졸  대규모 채용 참고 개발직군 연봉대졸신입 4400만원 수준21년 기준이며 본 기간 지원자 입사 시에는 22년 상승연봉 적용세부 전공컴퓨터 공학  전산학 외 별도 첨부파일 참고지원 방법에 접속하여 개별 입사지원첨부파일 참고바랍니다,https://sw.skku.edu/sw/notice.do?mode=view&articleNo=152583
"[인공지능혁신공유대학사업단,SW중심대학사업단] 인공지능 시대의 예술 특강",[학사],2021-12-10,인공지능 시대의 예술 특강 일시  2021년 12월 16일목 오후 2시 장소  온라인 ZOOM으로 진행 주제  인공지능 시대의 예술 강사  이예승 작가 고려대학교 디자인조형학부 교수 미디어아티스트 교보생명 100번째 광화문글판 BTS 협업 아티스트2021 서울미디어아트프로젝트 정중동동중동 SMTown 파사드 2021 대상  성균관대학교 학부 재학생 및 교내외 관심있는 분 특강 신청방법   참가자 인원이 많을 시 선착순 마감이며 특강 3일 전 이메일로 공지 예정입니다 문의처  인공지능혁신공유대학사업단 027401633 aicossskkuedu,https://sw.skku.edu/sw/notice.do?mode=view&articleNo=152582
딜로이트 안진회계법인 리스크자문본부 정보보안 컨설팅 인턴 모집,[취업],2021-12-10,딜로이트안진회계법인딜로이트안진회계법인은1987년에설립된회사로임직원수약2000명규모의중견기업이며서울여의도의국제금융센터IFC에위치해있습니다전세계딜로이트회원사와의유기적협력관계를통해세계최고수준의노하우와경험을공유하고이를바탕으로회계및세무자문재무자문리스크자문등의전문적인서비스를제공하고있습니다보다자세한사항은회사홈페이지를참고해주시기바랍니다모집부문리스크자문본부 정보보안 컨설팅 인턴근무형태인턴담당업무정보보안 취약점 점검 및 모의해킹웹모바일 앱 OT시스템 등모의침투 시나리오 작성 및 취약점 분석국내외 정보보안 컴플라이언스 진단 및 관리체계 수립 지원ISO27001 ISMSP PCIDSS등산업제어 및 자동화시스템IACS보안 관리체계 및 프로세스 수립 지원NIST CSF IEC 62443정보보안 정책지침프로세스 수립 지원침해사고 대응 및 포렌식보안 사고 분석보안 이벤트로그악성코드 분석 등 Connected Vehicle OTIoT Cloud Blockchain등Emerging Tech관련 보안 표준 수립 및 보안성 검토 지원자격요건논리적 사고 기반 문제 해결 능력 보유자보고서 작성 및 발표skill보유원활한 의사소통 및 협업 업무 가능자 Global Talent Standards에 따른 역량을 보유한 자우대요건정보보안 ITOT관련 연구논문학술지 실적 보유정보보안 ITOT관련 자격증 보유CISSP CPPG CISA ISAIEC 62443등국내외 해킹 대회 입상DEFCON Cyberlimpics CODEGATE등 Connected Vehicle OTIoT Cloud Blockchain등Emerging Tech관련 연구 경험외국어 능통speaking writing MS Office Excel Word PowerPoint활용 능력 우수자서류마감일채용시마감지원방법아래링크를통한온라인지원서작성서류 전형면접 전형인성 검사최종 합격단채용 직급에 따라 인성검사 대신Background checkReference check이 진행될 수 있습니다기타사항타공고간중복지원은불가능합니다입사지원서내용이사실과다를경우합격입사이취소됩니다국가보훈대상자및장애인은관련법규에의거하여우대합니다단계별로 전형이 진행된 후 채용사이트My Career 전형결과조회에서확인가능합니다상기사항은회사사정에따라변동될수있습니다,https://sw.skku.edu/sw/notice.do?mode=view&articleNo=152581
2021 겨울방학 진로·취업지원 프로그램 시행 안내,[학사],2021-12-09,,https://sw.skku.edu/sw/notice.do?mode=view&articleNo=152580
차세대융합기술연구원 위촉연구원 채용공고(~12.13(월) 17:00),[취업],2021-12-09,차세대융합기술연구원 위촉연구원 채용공고1모집분야차세대융합기술연구원 첨단교통체계연구실 위촉연구원2모집인원 3명3담당업무AI기술실증 테스트베드 조성 사업 수행AI모빌리티 전용 인프라 관리AI모빌리티 관제시스템 연계개발AI모빌리티 실증 기업 지원AI모빌리티 사업 지원 등4접수기간 20211203금  20211213월오후5시까지인터넷 접수만 가능5세부사항채용사이트,https://sw.skku.edu/sw/notice.do?mode=view&articleNo=152579
㈜로보티즈 웹 개발 외 채용,[취업],2021-12-09,첨부파일 참고 바랍니다,https://sw.skku.edu/sw/notice.do?mode=view&articleNo=152578
[장학] 2022학년도 KEC 과학교육재단 산학장학생 선발(~12/14),[학사],2021-12-08,1선발인원  대학교 4학년 재학생 4명선발방법  대학 추천 및 재단 심사서류 면접2장학금 지급액1인  600만원년장학금 지급유형은 등록금 지원이 원칙이나 학업지원비생활지원비 명목으로 지급 가능상하반기 2회 분할 지급3신청자격대상학과  전기전자공학과 물리학과대상학년  학부생 4학년 재학생2022년 1학기 기준선발기준  전 학년 성적평균이 B학점3545 이상특기사항  장학생 수혜자는 졸업후 KEC 인턴사원1년 입사 불가자는 추천대상 제외20221월중 선발 확정장학증서 수여식 별도예정4제출서류1장학생 지원신청서 1부2장학생 추천서 1부총장 직인을 제외한 부분만 채워서 제출3재학증명서 및 성적증명서 1부4자기소개서자유양식 1부5주민등록등본 1부학생과 부모의 주소가 다른 경우 가족관계증명서 추가 제출6건강보험료 납부확인서 1부  부모 건강보험료 합산각각 1장씩 제출7개인정보 제공 및 수집 동의서 1부모든 서류는 깨끗하게 스캔하여 제출사진촬영 및 지저분한 스캔본은 접수 불가5지원마감 및 제출처1지원마감  1214화 15시시간엄수2제출처이메일  skkujanghakskkuedu직접제출  인사캠 600주년기념관 1층 학생지원팀3문의  027601167,https://sw.skku.edu/sw/notice.do?mode=view&articleNo=152577
[장학] 2022학년도 제9기 운해장학생 선발(~12/14),[학사],2021-12-08,1 장학금의 종류 용도 장학생 선발인원 및 장학금지원 금액1 미래지향장학금 학업성적은 우수해당학기 평점평균 40 이상하나 어려운 가정형편 때문에 학업에 곤람함을 겪는 학생으로 대학교 총장의 추천을 받은 학생2 기술보국장학금 이공계전문 학생해당학기 평점평균 40 이상으로 자기 전문분야에서 탁월한 능력이 있다고 판단되는 학생으로 대학교 총장의 추천을 받은 학생 장학생 지원신청시 미래지향장학금기술보국장학금 중 택일장학금 종류 필히 택 13 용도  학업장려비생활비 지원4 장학생 선발인원 및 장학금지원 금액  6명 추천 1인당 800만원년단 장학금은 1학기분확약서각서 확인과 2학기분1학기분 성적증명서 확인을 2월말과 8월말에 각각 4백만원씩 장학생 본인의 금융기관 계좌에 직접 입금함5 신청자격  2021년 12월 현재 기준 재학중인 대학교 123학년생 2021년도 1학기 성적증명서를 제출할 수 없는 복학생 2021년도에 전학해외 교환학생 경우 포함 휴학 군입대 및 해외연수3개월 이상예정자 등은 신청 불가 5년제 또는 6년제 전공을 하는 경우는 4학년생 신청 가능2 제출서류1 장학금 신청지원서앞뒷면  본 재단 홈페이지에서 회원가입 후 다운로드2 자기소개서 및 학업계획서장학금 신청지원서 뒷면  본 재단 홈페이지에서 회원가입 후 다운로드3 성적증명서 1부4 기초생활수급자증명서 차상위계층증명서 해당학생에 한함5 부모 및 학비 부담자의 2021년도분 과세증명서재산세 또는 비과세 증명서 1부해당학생에 한함6 주민등록등본 혹은 가족관계증명서 1부주민등록번호는 앞 6자리만7 대학교 총장의 추천서 1부  선발된 학생들만 학교에서 작성 예정 학생이 직접 받는것X8 학자금 지원구간 통지서 1부미래지향장학금 지원학생은 필히 제출 모든 파일은 원본한글 pdf 혹은 깨끗하게 스캔하여 제출 사진 팩스 및 깨끗하지 않은 파일은 접수X3 지원마감 및 제출처1지원마감  1214화 15시시간엄수2제출처이메일  skkujanghakskkuedu직접제출  인사캠 600주년기념관 1층 학생지원팀3문의  027601167,https://sw.skku.edu/sw/notice.do?mode=view&articleNo=152576
LG유플러스 21년 하반기 CTO 신입 개발자 수시채용(~21.12.15 :11:00까지),[취업],2021-12-07,지원하기,https://sw.skku.edu/sw/notice.do?mode=view&articleNo=152575
2021학년도 동계 우수학부생 연구학점제 시행 안내,[학사],2021-12-07,2021학년도 동계 우수학부생 연구학점제를 다음과 같이 시행합니다다 음가주요 일정 1학생 신청2021 12 6월  12 10금 2지도교수 승인2021 12 7화  12 13월 3운영 기간 2021 12 20월  2022 1 28금 4결과보고서 제출 2022 1 24월  1 26수 5결과보고서 승인 2022 1 24월  1 28금기한 내 연구결과보고서 및 연구결과공개발표보고서 제출 필수    나주요 사항    1학부생 팀단위 참여 권장과제당2인 이상4인 이하      2개 학과 이상이 참여하는 융합팀 구성 권장    2지도 교수 판단 하에 개인단위 참여도 허용      단개인 단위 참여 시 지도대학원생 배정 불가    3대학원생TA연구지도 참여지도교수 선발     지도교수지도대학원생학부생11N체제로 운영     지도대학원생TA장학금 지급100만원    4우수학부생 연구학점제 이수 시 삼품 인턴십 영역 취득 인정    5지도교수 인센티브 도입예정    우수학부생 연구학점제 지도교수에 대한 책임학점 마일리지 등 인센티브 부여     붙임1 2021학년도 동계 우수학부생 연구학점제 운영 계획 1부        2우수학부생 연구학점제 신청승인 매뉴얼학생용 각 1부 끝,https://sw.skku.edu/sw/notice.do?mode=view&articleNo=152574
2021-2학기 연구논문/작품 온라인 발표회 우수작품/발표 수상자 안내,[학사],2021-12-07,20212학기 소프트웨어융합대학SW컴공 연구논문작품 온라인 발표회 우수작품발표 수상자 안내2021학년도 2학기 연구논문작품 발표 대상자 중 우수작품 및 우수발표상 안내해드립니다1 우수작품상가 금상 학번 2015311771 강경운  2016310901 변성진 지도교수 김영훈 교수님 작품 제목 Virtio와 DPDK를 이용한 컨테이너로의 패킷 전달 제어 흐름 분석 및 성능 향상 기법 연구나 은상 학번 2018313475 김지영 지도교수 허재필 교수님 논문 제목 학습 데이터의 난이도에 따른 학습 순서 조정 방식이 모델 Calibration에 미치는 영향다 동상 1 학번 2014310764 이승지 지도교수 김형식 교수님 논문 제목 아두이노 기반 BadUSB 방어 기법 분석 2 학번 2016312143 이기찬 지도교수 김광수 교수님 논문 제목 안면인식 기술의 딥 해싱 적용에 대한 연구2 우수발표상좋아요 개수 20211124 13시 기준 학번 2008312579 이정인 지도교수 김유성 교수님 작품 제목 강화학습을 활용한 3D 플랫폼 게임의 NPC 및 레벨 디자인 제작수상자 상금 관련 개별 연락 예정문의 shin32skkuedu  0312994100,https://sw.skku.edu/sw/notice.do?mode=view&articleNo=152573
2021-2학기 연구논문/작품 2차 재심사 일정 및 졸업결과 관련 안내,[학사],2021-12-06,2021학년도 제 2학기 2차 재심사 일정 안내 및 졸업결과 확인 안내1 졸업결과 확인 졸업결과 GLS 확인 12월 말22년 1월 초 확인 가능  논문진행자의 경우 외부학회 발표 증빙 확인되어야 졸업결과 입력 확인가능합니다  2차 재심자의 경우 2차 재심 합격자에 한하여 입력2 2차 재심 대상자 및 일정안내2차 재심 불합격일 경우 졸업 불가능합니다 연구 보완하셔서 잘 준비하시기 바랍니다1 2차 재심 대상 첨부파일 참고2 일시 및 진행 방식 20211217금 오전 10시 10분부터 시작  온라인 발표10분 발표 5분 질의응답 본인 발표 시간 5분전까지 대기 방번호로접속   대기 방에 접속한 후 안내에 따라 발표 방으로 접속하면 됩니다 대기 방에서 안내할 얘정   발표 시간은 당일 상황에 따라 오차는 있을 수 있습니다 대기 방번호1706 36 2560 발표 방링크 타임테이블 첨부2 확인3 준비물 요약 발표용 PPT 파일 졸업논문발표회에 사용된 PPT아님연구논문작품을 소개할 발표 PPT를 준비하여 1216 목정오12시까지 shin32skkuedu 로 보내야함  연구보완 자료가 있을 경우 함께 제출하시기 바랍니다 작품인 경우 소개물4 심사방법  발표심사 발표용 PPT에 의거 개인별 발표 QA 발표용 PPT파일작품논문요약필수 작품소개물3 문의  소프트웨어학과 사무실 0312994100,https://sw.skku.edu/sw/notice.do?mode=view&articleNo=152572
SCIGC 인천 스마트 시티 스탠포드 연구소 시니어 연구원 모집,[취업],2021-12-03,,https://sw.skku.edu/sw/notice.do?mode=view&articleNo=152571
2022 소프트웨어융합대학 동계집중근무 모집 공고~12/8(수),[채용/모집],2021-12-02,2022 소프트웨어융합대학 동계집중근무 모집 공고1 목적SW대학과 산학협력 프로젝트 협약을 체결한 기업과 연계하여 학생들의 실무능력 배양과 진로 탐색을 지원하는 팀 현장실습 운영2 운영 내용가 SW대학 산학연계 교과목을 통해 도출된 프로젝트 결과물을 현장실습을 통해 기업 현장에 적용나 참여 기업과 협력을 통해 현장실습 후 취업으로 연계 추진3 진행 기간 8주24학년 대상 20211213월  20220211금 총 42일 대체 공휴일 발생시 총 41일4 운영 방법 근무 장소 기업 대학 재택  단 재택 근무 기업의 경우 주 1회 이상 오프라인 근무 예정이며 기업별 근무 운영 방식이 다를 수 있음 출근시간 900 1030 팀별 flexible하게 운영 근무시간 주 15시간 미만  팀 구성 신청 마감 후에 참여자의 의사를 고려하여 팀당 배정 효율성을 고려하여 학교에서 직권 배정할 수 있음5 모집 대상 아래의 조건에 충족하는 자가 소프트웨어융합대학 24학년 재학생 2022년 1학기 현장실습 교과목 학점인정가능한 자나 본전공이 LINC 참여학과 인 재학생 2022년 1학기 현장실습 교과목 학점인정가능한 자LINC 참여대학경영대학경영학과 글로벌경영학과 예술대학디자인학과 영상학과 의상학과 연기예술학과 자연과학대학생명과학과 정보통신대학반도체시스템공학과 전자전기공학부 소프트웨어융합대학소프트웨어학과 컴퓨터공학과 글로벌융합학부데이터사이언스융합전공 인공지능융합전공 컬처앤테크놀로지융합전공 공과대학건설환경공학부 건축공학과 건축토목공학부 건축학과 고분자시스템공학과 기계공학부 사회환경시스템공학과 시스템경영공학과 신소재공학부 조경학과 화학공학고분자공학부 화학공학부 나노공학부다 22년 1학기 현장실습 교과목으로 학점을 취득 받아야 함전공일반라 계절학기 온라인 강의만 인정마 동계 계절 학기로 인정 6 모집인원 총 00명7 지원내용 참여 학생 실습비 지원 실습 시간 1일 4시간 이상일 경우 실 출근일 X 2만원1일 실습 시간 1일 4시간 미만일 경우 실 출근일 X 1만원1일 기업 실습비 없음 학교 지원 실습비 67만원 LINC 사업단 지원8 신청 방법  아래의 구글 링크를 통해서 신청 포트폴리오 제출 필수기업별 주제는 첨부 파일 확인 바람9 모집 기간 2021122목2021128수 15시까지 기한 엄수10 주의사항 학점 이수하지 않으면 실습비 지원 불가 수강신청은 했으나 성적 Fail로 학점 이수가 되지 않을 경우 지원 불가 실습 중도 포기 휴학 현장실습 교과목 미 신청할 경우 실습비 지원 불가 2022년 1학기 휴학생의 경우 소프트웨어융합대학 이외의 학과 학생에게는 실습비 지원이 불가합니다 소프트웨어융합대학 학생만 지원문의처 SW중심대학사업단 오픈소스센터 윤소현 직원 0312907155 ysh7996skkuedu,https://sw.skku.edu/sw/notice.do?mode=view&articleNo=152570
[학부] 2021 SKKU 학부대학 교과목 프로젝트 성과공모전 안내(학부생 대상),[학사],2021-12-02,학부 2021 SKKU 학부대학 교과목 프로젝트 성과공모전 안내학부생 대상성균관대학교 인공지능혁신공유대학사업단에서는 재학생의 교과목 우수 연구 결과물 내용을 공유하고자 다음과 같이 공모전을 개최합니다 참가신청서 및 자세한 내용은 첨부파일을 참고해주시기 바랍니다 공모전 개요 주제  2021 SKKU 학부 PBL 교과목 프로젝트 성과공모전  공모일시  2021년 12월 1일수  2021년 12월 31일금 시상발표 및 시상식  2022년 1월 17일 목 시상식  온라인 ZOOM 진행  대상  성균관대학교 교내 교과목 수강 학부생     프로젝트성 과제결과물이면 모든 주제 및 결과물 가능 주최  성균관대학교 인공지능혁신공유대학사업단 공모전 목적 교내 학부 교과목의 문제해결 및 프로젝트와 관련된 우수 과제 성과물 공유 향후 다양한 공모전 및 취창업 참여증대를 위한 프로젝트 평가내용 공유 참여가능학과  소프트웨어융합대학 사범대학 경영대학 경제대학 아동청소년학과 소속 재학생 참가대상 성균관대학교 내 2021년 2학기 교내 학부과목 수강생 대상 공모전 제출물은 2021년 2학기 수강과목의 프로젝트 혹은 결과보고서를 제출권장 총 시상금  1200만원 참가자 제출물 성과공모전 참가신청서 1부 반드시 제출 붙임파일 참조 프로젝트 결과보고서 1부3가지 중 택 1 1 결과보고서  Word HWP한글 2 PPT  PDF PPT 자료 3 동영상  5분 이내 mp4 mov 파일 단 한가지 프로젝트를 2가지 형태의 결과물로 함께 제출 시 가산점 부여 Ex 결과보고서  PPT  PPT  동영상  결과보고서  동영상 등 유의사항 수업시간 PPT동영상 발표자료가 없더라도 별도 제작 후 제출 가능 개인 및 팀최대 5인 구성까지 참여가능 공모마감  2021년 12월 31일금 마감 지원방법  이메일 제출 aicossskkuedu 자세한 내용 및 양식은 첨부파일을 참고해주세요 PBL의 개념 문제기반학습PBL Problem Based Learning을 통한 문제해결능력 향상 프로젝트 기반 PBL Problem Based Learning 수업을 통한 자기주도적 학습 문의처 인공지능혁신공유대학사업단 027401635 aicossskkuedu,https://sw.skku.edu/sw/notice.do?mode=view&articleNo=152569
[Cisco] 신규 채용 'Consulting Engineer',[취업],2021-12-02,시스코 코리아에서 신입 포지션인 Consulting Engineer 를 채용합니다하기 정보와 링크를 참고 부탁드립니다Role Consulting Engineer KoreaEligibility requirementsGraduate by the start date of the program 6th June 2022Recent graduate or on your final year of studies toward a bachelors or masters degree in a technical field eg computer science IT engineering or networking Not more than 2 years from Graduation Date upon start of the programWorking knowledge and experience in Linux and programming languages like Python Java   etc자세히보기,https://sw.skku.edu/sw/notice.do?mode=view&articleNo=152568
[채용/모집] [삼성SDS] 2022년 동계 알고리즘 특강,[채용/모집],2021-12-01,안녕하세요 삼성SDS입니다22년 동계 알고리즘 특강으로 인사드립니다체계적인 알고리즘 강의에 목말라 계셨던 분겨울방학을 통해 자신을 한층 성장시키고 싶으신 분단기간에 알고리즘 실력을 향상시킬 수 있는 기회이니 놓치지 마세요자세한 사항은 포스터를 통해 확인할 수 있습니다포스터 내 URL 및 QR코드를 통해 신청하시는 분들을 대상으로알고리즘 특강을 진행할 예정입니다 대 상 4학년 재학생 또는 218월 이후 졸업자 기 간  20211208 금 2359 접수 URL포스터 내 QR코드 참고문의사항은sdsjobssamsungcom 0261553111으로 언제든지 연락주세요,https://sw.skku.edu/sw/notice.do?mode=view&articleNo=152567
㈜히포티앤씨 직원 모집,[취업],2021-11-30,,https://sw.skku.edu/sw/notice.do?mode=view&articleNo=152566
4차 산업혁명 글로벌 정책 컨퍼런스 2021.12.16. (목),[학사],2021-11-29,,https://sw.skku.edu/sw/notice.do?mode=view&articleNo=152565
아토리서치 채용 공고(~22.01.31),[취업],2021-11-29,,https://sw.skku.edu/sw/notice.do?mode=view&articleNo=152564
[아우디폭스바겐코리아] 2022 Audi Volkswagen Korea Winter Internship (~12/05),[학사],2021-11-26,2022 Audi Volkswagen Korea Winter Internship 1205More InformationRecruiting Position Audi After Sales  Network  Sales VW Network  Sales  Marketing  Communications Group AS Warranty Parts Sales  LogisticsParts CertificationParts Sales  Logistics Parts SCM Group Comm  CSR Integrity Risk and Compliance HRplease check main job description through attached imageQualification  Ideal Profile Current university students who completed at least 5 semesters or recent graduates within 1 year Able to work full timefrom February 14 2022  August 31 2022 65 months Want to lead the changes and enjoy challenges Eager to grow as a good team player who can understand differences in various cultures Able to thrive in fast paced environment with efficiently managing the task  project Act responsibly with knowing ones own strengths  areas of development with openminded attitude Proficient in MS Office Excellent communication skills with fluent in both Korean  EnglishHow to Apply due by December 05 2021 emailcareeraudicokr email title BrandDepartmentInternKor Name Eng NameExample GroupHRIntern홍길동GilDong HongWhat to submit1 Resume in both Korean  Englishin MS Word  format is free each max 1 page2 SelfIntroductionin MS PowerPoint  language and format is free max 3 pages3 Consent on Agreement to Collect and Use Personal Informationattached 입사지원자용 개인정보 수집 및 이용 동의서Internal Form AttachedPlease attach each document 123 to your application emailRecruiting Process  ScheduleApplication Application Review Selection process Final Result Release  Job Offer OnBoardingOther No guarantee on transfer to regular positions Minor changes in the schedule will be communicated directly to the respective candidates Please check your email regularly Please apply for one 1 position only and you may recommended to more proper or to other position based on interview results Job offer or Onboarding can be canceled if your application contains false information Please refrain from including any personal information not related to job such as appearance ie height weight place of origin marital status property candidates immediate family and siblings education job and property information Veterans child and disabled will be given preference with the submission of related documents in accordance with the relevant legislations,https://sw.skku.edu/sw/notice.do?mode=view&articleNo=152563
[한국경제신문] 2022 모바일 페스티벌(모바일 프런티어 콘퍼런스) 안내,[학사],2021-11-26,행사홈페이지사전등록행사 당일 유튜브 바로가기,https://sw.skku.edu/sw/notice.do?mode=view&articleNo=152562
*마감임박* [네이버 커넥트재단] 부스트캠프 AI Tech 3기 모집 (~12/6),[취업],2021-11-25,네이버 커넥트재단 부스트캠프 AI Tech 모집네이버 커넥트재단 부스트캠프AI Tech 3기 모집 안내AI분야의 지속 가능한 개발자로 성장할 분을 찾습니다부스트캠프AI Tech에서 공유와 배움소통과 협업을 통해 성장하고 싶은 분들의 많은 지원 바랍니다부스트캠프AI Tech는 고용노동부KDigital Training사업으로 운영하여 전액 무료로 참여할 수 있습니다모집 기간2021년10월25일월  2021년12월6일월오전10시모집 분야AI엔지니어링부스트캠프AI Tech 3기에서는 현업의 목소리를 반영하여3개의 도메인으로 운영됩니다oCVComputer VisionoNLPNatural Language ProcessingoNEW추천 시스템Recommendation System모집 인원총250명 내외KDigital Training전형 약200명일반 전형 약50명지원 자격o끝을 보는 덕질의 성향을 갖추고 자기주도적으로AI엔지니어로 성장하고 싶으신 분o부스트캠프 커뮤니티를 존중하고건강한 학습 문화를 만드는데 기여할 수 있는 분o2022년 상반기에 풀타임으로 프로그램 참여가 가능한 분o지원 전자가진단을 통해 나의 기초 지식을 점검해 보세요자가진단은 부스트캠프 공식 블로그에서 확인하실 수 있습니다o만약 프로그래밍 언어에 자신이 없거나 AI기초 지식이 부족하다고 생각된다면부스트캠프AITech3기PreCourse에서 선수 지식 준비해 보세요지원 및 방법문의boostcampaiconnectorkr홈페이지참고o부스트캠프AI Tech 3기 온라인 설명회링크o부스트캠프 공식 블로그링크o부스트캠프AI Tech 3기PreCourse 링크,https://sw.skku.edu/sw/notice.do?mode=view&articleNo=152561
[LGU+ 자회사] 미디어로그 신입인턴(개발부문) 채용공고 안내,[취업],2021-11-25,LGU 자회사 미디어로그 신입인턴개발부문 채용공고 안내1미디어로그 소개요약LGU자회사로LG그룹의 기업문화를 보유하고 있으며경영안정성이 높습니다주요사업은U알뜰모바일이라는 브랜드로 알뜰폰MVNO사업과LG U의Media ICT분야의 다양한 서비스를 지원하는 사업을 수행하고 있고2020년에 방송채널PP사업을 시작하여 콘텐츠 전문기업으로 신사업을 추진하고 있습니다본사 위치는 서울 마포구 상암동이며매출규모는 연간 약2천억직원규모는 약430명입니다신입사원 처우는21년 기준 기본연봉3400만원이며 연말 성과급 포함 약4천만원 내외 수준 입니다그 외 다양한 복리후생 처우가 있습니다 중식대멀티복지포인트통신비 지원의료비경조금자녀학자금 등홈페이지wwwmedialogcokr2잡코리아 채용공고 잡코리아에 채용공고가 게재되었으니 확인하시면 됩니다 아래 링크 확인 접수기간 20211130화3귀 학교 지원자 접수 관련귀 학교의 졸업자졸업예정자도 잡코리아 공개채용 일정과동일한 일정으로 추천을 받을 예정이며첨부된 이력서 양식에맞추어본메일로 회신해 주시면 별도 서류전형에 포함하도록 하겠습니다 현재 진행중인 채용 프로세스는3개월인턴기간을 거쳐 정규직 전환 심의 후 채용할 예정입니다귀 학교 추천으로 접수하는 인력들은 서류전형 시 우대의 혜택을제공할 예정입니다   1첨부된 이력서를 작성하여 본 이메일로학생개인이 각자접수를 하거나 담당자님께서 일괄 접수를해주셔도되고   2학생 개인별로 잡코리아에 접수 후담당자님께서추천 지원 학생의이름을 저희에게 알려주시면 저희가  잡코리아에 접수된 이력서를 따로 분류하여서류전형 시우대하도록 하겠습니다,https://sw.skku.edu/sw/notice.do?mode=view&articleNo=152560
